Sample.ID,ASV,count
KP_Exp_8_D8_AVN_FMT3,ASV_973,11
KP_Exp_8_D8_AVN_B1,ASV_6061,46
KP_Exp_8_D8_AVN_B1,ASV_4328,41
KP_Exp_8_D8_AVN_P1,ASV_4328,5
KP_Exp_8_D8_AVN_B1,ASV_1967,9
KP_Exp_8_D8_AVN_B3,ASV_1967,11
KP_Exp_8_D8_AVN_P1,ASV_1967,26
KP_Exp_8_D8_AVN_B2,ASV_6062,9
KP_Exp_8_D8_AVN_FMT3,ASV_6062,12
KP_Exp_8_D8_AVN_P3,ASV_6062,25
KP_Exp_8_D0_AVN2,ASV_1225,3
KP_Exp_8_D0_AVN3,ASV_1225,5
KP_Exp_8_D10_FMT,ASV_1225,2
KP_Exp_8_D11_Cp_P1,ASV_1225,4
KP_Exp_8_D14_Cp_B2,ASV_1225,6
KP_Exp_8_D14_Cp_P1,ASV_1225,6
KP_Exp_8_D21_Cp_B2,ASV_1225,15
KP_Exp_8_D8_C1,ASV_1225,4
KP_Exp_8_D0_OR_AVN1,ASV_2720,45
KP_Exp_8_D0_OR_AVN2,ASV_842,34
KP_Exp_8_D8_AVN1,ASV_842,6
KP_Exp_8_D8_AVN_FMT2,ASV_842,5
KP_Exp_8_D11_AVN_P2,ASV_6063,30
KP_Exp_8_D8_AVN3,ASV_6063,15
KP_Exp_8_D11_AVN_P2,ASV_993,23
KP_Exp_8_D8_AVN_B1,ASV_993,14
KP_Exp_8_D8_AVN_FMT2,ASV_993,8
KP_Exp_8_D8_AVN_B1,ASV_1830,19
KP_Exp_8_D8_AVN_FMT3,ASV_1830,13
KP_Exp_8_D8_AVN_P2,ASV_1830,13
KP_Exp_8_D8_AVN_B2,ASV_1172,40
KP_Exp_8_D8_AVN_B3,ASV_1172,5
KP_Exp_8_D11_AVN2,ASV_6064,44
KP_Exp_8_D11_AVN2,ASV_900,23
KP_Exp_8_D8_AVN_B3,ASV_900,21
KP_Exp_8_D11_AVN_P2,ASV_6065,44
KP_Exp_8_D11_AVN_P2,ASV_670,22
KP_Exp_8_D8_AVN_B3,ASV_670,9
KP_Exp_8_D8_AVN_FMT2,ASV_670,13
KP_Exp_8_D11_AVN_P2,ASV_6066,13
KP_Exp_8_D8_AVN2,ASV_6066,6
KP_Exp_8_D8_AVN_B1,ASV_6066,6
KP_Exp_8_D8_AVN_B2,ASV_6066,6
KP_Exp_8_D8_AVN_B3,ASV_6066,4
KP_Exp_8_D8_AVN_FMT2,ASV_6066,8
KP_Exp_8_D8_AVN_FMT3,ASV_6066,1
KP_Exp_8_D0_AVN2,ASV_771,43
KP_Exp_8_D11_AVN_P2,ASV_4648,43
KP_Exp_8_D8_AVN_B2,ASV_1464,43
KP_Exp_8_D0_OR_AVN1,ASV_6067,42
KP_Exp_8_D0_OR_AVN2,ASV_6068,42
KP_Exp_8_D11_AVN_FMT1,ASV_758,8
KP_Exp_8_D11_AVN_P2,ASV_758,13
KP_Exp_8_D8_AVN_B2,ASV_758,11
KP_Exp_8_D8_AVN_FMT3,ASV_758,10
KP_Exp_8_D11_AVN_P2,ASV_6069,20
KP_Exp_8_D8_AVN_B3,ASV_6069,5
KP_Exp_8_D8_AVN_P2,ASV_6069,17
KP_Exp_8_D11_AVN_P2,ASV_917,11
KP_Exp_8_D8_AVN_B2,ASV_917,10
KP_Exp_8_D8_AVN_FMT2,ASV_917,12
KP_Exp_8_D8_AVN_FMT3,ASV_917,9
KP_Exp_8_D11_Cp1,ASV_4703,5
KP_Exp_8_D11_Cp3,ASV_4703,2
KP_Exp_8_D11_Cp_B1,ASV_4703,1
KP_Exp_8_D11_Cp_B3,ASV_4703,6
KP_Exp_8_D14_Cp2,ASV_4703,7
KP_Exp_8_D14_Cp_B2,ASV_4703,3
KP_Exp_8_D21_Cp3,ASV_4703,13
KP_Exp_8_D8_AVN_B1,ASV_4703,5
KP_Exp_8_D8_AVN1,ASV_666,42
KP_Exp_8_D8_AVN3,ASV_6070,42
KP_Exp_8_D8_AVN3,ASV_1448,20
KP_Exp_8_D8_AVN_FMT2,ASV_1448,22
KP_Exp_8_D11_AVN2,ASV_6071,18
KP_Exp_8_D8_AVN_B1,ASV_6071,13
KP_Exp_8_D8_AVN_P3,ASV_6071,10
KP_Exp_8_D11_AVN2,ASV_1602,9
KP_Exp_8_D11_AVN_FMT1,ASV_1602,9
KP_Exp_8_D8_AVN_P2,ASV_1602,23
KP_Exp_8_D11_AVN2,ASV_1241,5
KP_Exp_8_D8_AVN3,ASV_1241,12
KP_Exp_8_D8_AVN_B1,ASV_1241,13
KP_Exp_8_D8_AVN_B3,ASV_1241,5
KP_Exp_8_D8_AVN_P1,ASV_1241,6
KP_Exp_8_D11_AVN_P2,ASV_6072,41
KP_Exp_8_D11_AVN_P2,ASV_536,26
KP_Exp_8_D8_AVN_FMT3,ASV_536,15
KP_Exp_8_D11_AVN_P2,ASV_5014,8
KP_Exp_8_D8_AVN3,ASV_5014,6
KP_Exp_8_D8_AVN_B1,ASV_5014,9
KP_Exp_8_D8_AVN_B3,ASV_5014,5
KP_Exp_8_D8_AVN_FMT2,ASV_5014,13
KP_Exp_8_D11_AVN_P2,ASV_1353,7
KP_Exp_8_D8_AVN1,ASV_1353,6
KP_Exp_8_D8_AVN3,ASV_1353,7
KP_Exp_8_D8_AVN_B1,ASV_1353,6
KP_Exp_8_D8_AVN_B2,ASV_1353,15
KP_Exp_8_D11_AVN_P2,ASV_686,5
KP_Exp_8_D8_AVN2,ASV_686,12
KP_Exp_8_D8_AVN_B2,ASV_686,24
KP_Exp_8_D11_AVN_P2,ASV_4241,2
KP_Exp_8_D8_AVN3,ASV_4241,12
KP_Exp_8_D8_AVN_B2,ASV_4241,14
KP_Exp_8_D8_AVN_B3,ASV_4241,8
KP_Exp_8_D8_AVN_FMT2,ASV_4241,5
KP_Exp_8_D8_AVN2,ASV_4754,19
KP_Exp_8_D8_AVN_B3,ASV_4754,22
KP_Exp_8_D8_AVN3,ASV_6073,41
KP_Exp_8_D8_AVN_B2,ASV_753,13
KP_Exp_8_D8_AVN_B3,ASV_753,17
KP_Exp_8_D8_AVN_FMT3,ASV_753,11
KP_Exp_8_D8_AVN_B3,ASV_990,16
KP_Exp_8_D8_AVN_P2,ASV_990,25
KP_Exp_8_D11_AVN2,ASV_1055,4
KP_Exp_8_D11_AVN_P2,ASV_1055,12
KP_Exp_8_D8_AVN_B2,ASV_1055,4
KP_Exp_8_D8_AVN_FMT2,ASV_1055,14
KP_Exp_8_D8_AVN_P1,ASV_1055,6
KP_Exp_8_D11_AVN2,ASV_6074,3
KP_Exp_8_D11_AVN_P2,ASV_6074,6
KP_Exp_8_D8_AVN2,ASV_6074,5
KP_Exp_8_D8_AVN_B1,ASV_6074,3
KP_Exp_8_D8_AVN_B2,ASV_6074,2
KP_Exp_8_D8_AVN_B3,ASV_6074,5
KP_Exp_8_D8_AVN_FMT2,ASV_6074,12
KP_Exp_8_D8_AVN_FMT3,ASV_6074,4
KP_Exp_8_D11_AVN_FMT1,ASV_6075,17
KP_Exp_8_D8_AVN_B1,ASV_6075,5
KP_Exp_8_D8_AVN_B3,ASV_6075,10
KP_Exp_8_D8_AVN_FMT3,ASV_6075,8
KP_Exp_8_D11_AVN_P2,ASV_671,6
KP_Exp_8_D8_AVN_B1,ASV_671,19
KP_Exp_8_D8_AVN_FMT2,ASV_671,15
KP_Exp_8_D21_Cp_FMT3,ASV_2777,40
KP_Exp_8_D8_AVN1,ASV_615,7
KP_Exp_8_D8_AVN3,ASV_615,14
KP_Exp_8_D8_AVN_FMT2,ASV_615,19
KP_Exp_8_D8_AVN_B2,ASV_630,40
KP_Exp_8_D8_AVN_B3,ASV_6076,40
KP_Exp_8_D8_AVN_P2,ASV_6077,40
KP_Exp_8_D0_OR_AVN1,ASV_6078,39
KP_Exp_8_D11_AVN2,ASV_6079,39
KP_Exp_8_D11_AVN2,ASV_6080,15
KP_Exp_8_D11_AVN_P2,ASV_6080,24
KP_Exp_8_D11_AVN2,ASV_6081,5
KP_Exp_8_D8_AVN_B1,ASV_6081,16
KP_Exp_8_D8_AVN_B2,ASV_6081,2
KP_Exp_8_D8_AVN_FMT2,ASV_6081,15
KP_Exp_8_D8_AVN_P1,ASV_6081,1
KP_Exp_8_D11_AVN_P2,ASV_6082,8
KP_Exp_8_D8_AVN2,ASV_6082,10
KP_Exp_8_D8_AVN3,ASV_6082,19
KP_Exp_8_D8_AVN_FMT3,ASV_6082,2
KP_Exp_8_D14_C1,ASV_494,11
KP_Exp_8_D14_C2,ASV_494,17
KP_Exp_8_D8_C1,ASV_494,11
KP_Exp_8_D8_AVN_B1,ASV_4224,18
KP_Exp_8_D8_AVN_FMT2,ASV_4224,21
KP_Exp_8_D8_AVN_P2,ASV_6083,39
KP_Exp_8_D8_AVN_P3,ASV_6084,39
KP_Exp_8_D0_AVN1,ASV_1737,4
KP_Exp_8_D11_C3,ASV_1737,4
KP_Exp_8_D11_Cp2,ASV_1737,6
KP_Exp_8_D11_Cp3,ASV_1737,2
KP_Exp_8_D14_C3,ASV_1737,6
KP_Exp_8_D14_Cp_P3,ASV_1737,5
KP_Exp_8_D21_C1,ASV_1737,5
KP_Exp_8_D8_C1,ASV_1737,1
KP_Exp_8_D8_Cp2,ASV_1737,1
KP_Exp_8_D8_Cp_B1,ASV_1737,3
KP_Exp_8_D8_Cp_B3,ASV_1737,1
KP_Exp_8_D0_AVN1,ASV_6085,1
KP_Exp_8_D11_C2,ASV_6085,1
KP_Exp_8_D11_C3,ASV_6085,1
KP_Exp_8_D11_Cp_B1,ASV_6085,5
KP_Exp_8_D11_Cp_FMT1,ASV_6085,3
KP_Exp_8_D11_Cp_P2,ASV_6085,1
KP_Exp_8_D11_Cp_P3,ASV_6085,3
KP_Exp_8_D14_C1,ASV_6085,3
KP_Exp_8_D14_C2,ASV_6085,1
KP_Exp_8_D14_Cp3,ASV_6085,4
KP_Exp_8_D14_Cp_FMT1,ASV_6085,1
KP_Exp_8_D14_Cp_P1,ASV_6085,1
KP_Exp_8_D14_Cp_P2,ASV_6085,2
KP_Exp_8_D21_Cp2,ASV_6085,1
KP_Exp_8_D21_Cp_B2,ASV_6085,2
KP_Exp_8_D21_Cp_FMT2,ASV_6085,3
KP_Exp_8_D8_AVN_B1,ASV_6085,3
KP_Exp_8_D8_Cp_FMT1,ASV_6085,1
KP_Exp_8_D8_Cp_FMT3,ASV_6085,1
KP_Exp_8_D11_AVN2,ASV_1916,21
KP_Exp_8_D8_AVN_P1,ASV_1916,17
KP_Exp_8_D11_AVN2,ASV_2668,12
KP_Exp_8_D11_AVN_P2,ASV_2668,14
KP_Exp_8_D8_AVN_P2,ASV_2668,12
KP_Exp_8_D11_AVN_FMT1,ASV_6086,3
KP_Exp_8_D11_AVN_P1,ASV_6086,8
KP_Exp_8_D8_AVN3,ASV_6086,3
KP_Exp_8_D8_AVN_B1,ASV_6086,1
KP_Exp_8_D8_AVN_FMT1,ASV_6086,20
KP_Exp_8_D8_AVN_P1,ASV_6086,3
KP_Exp_8_D11_AVN_P2,ASV_440,38
KP_Exp_8_D11_AVN_P2,ASV_1940,38
KP_Exp_8_D11_AVN_P2,ASV_1962,26
KP_Exp_8_D8_AVN_B2,ASV_1962,12
KP_Exp_8_D11_AVN_P2,ASV_614,21
KP_Exp_8_D8_AVN_B2,ASV_614,9
KP_Exp_8_D8_AVN_FMT3,ASV_614,8
KP_Exp_8_D11_AVN_P2,ASV_6087,13
KP_Exp_8_D8_AVN3,ASV_6087,16
KP_Exp_8_D8_AVN_FMT2,ASV_6087,9
KP_Exp_8_D11_AVN_P2,ASV_1237,9
KP_Exp_8_D8_AVN3,ASV_1237,15
KP_Exp_8_D8_AVN_FMT2,ASV_1237,14
KP_Exp_8_D11_AVN_P2,ASV_435,9
KP_Exp_8_D8_AVN_B1,ASV_435,14
KP_Exp_8_D8_AVN_B2,ASV_435,15
KP_Exp_8_D11_AVN_P2,ASV_6088,8
KP_Exp_8_D8_AVN_B3,ASV_6088,12
KP_Exp_8_D8_AVN_FMT2,ASV_6088,18
KP_Exp_8_D8_AVN_B1,ASV_3017,29
KP_Exp_8_D8_AVN_FMT2,ASV_3017,9
KP_Exp_8_D8_AVN_B2,ASV_6089,38
KP_Exp_8_D8_AVN_B2,ASV_6090,21
KP_Exp_8_D8_AVN_B3,ASV_6090,17
KP_Exp_8_D8_AVN_FMT2,ASV_4145,38
KP_Exp_8_D8_AVN_FMT2,ASV_1407,13
KP_Exp_8_D8_AVN_P1,ASV_1407,25
KP_Exp_8_D8_AVN_FMT3,ASV_4354,15
KP_Exp_8_D8_AVN_P2,ASV_4354,23
KP_Exp_8_D8_AVN_P2,ASV_785,38
KP_Exp_8_D0_OR_AVN1,ASV_6091,37
KP_Exp_8_D0_OR_AVN2,ASV_6092,37
KP_Exp_8_D10_FMT,ASV_1363,4
KP_Exp_8_D11_C2,ASV_1363,8
KP_Exp_8_D11_C3,ASV_1363,1
KP_Exp_8_D14_Cp_P1,ASV_1363,6
KP_Exp_8_D21_Cp_FMT3,ASV_1363,8
KP_Exp_8_D21_Cp_P1,ASV_1363,5
KP_Exp_8_D21_Cp_P3,ASV_1363,1
KP_Exp_8_D8_C3,ASV_1363,1
KP_Exp_8_D8_FMT,ASV_1363,3
KP_Exp_8_D11_AVN_FMT1,ASV_431,10
KP_Exp_8_D8_AVN_P2,ASV_431,14
KP_Exp_8_D8_AVN_P3,ASV_431,13
KP_Exp_8_D11_AVN_P2,ASV_1184,11
KP_Exp_8_D8_AVN_B1,ASV_1184,7
KP_Exp_8_D8_AVN_FMT2,ASV_1184,5
KP_Exp_8_D8_AVN_P1,ASV_1184,11
KP_Exp_8_D8_AVN_P3,ASV_1184,3
KP_Exp_8_D11_AVN_P2,ASV_6093,9
KP_Exp_8_D8_AVN3,ASV_6093,9
KP_Exp_8_D8_AVN_FMT2,ASV_6093,19
KP_Exp_8_D8_AVN1,ASV_6094,5
KP_Exp_8_D8_AVN_B1,ASV_6094,14
KP_Exp_8_D8_AVN_P2,ASV_6094,18
KP_Exp_8_D8_AVN2,ASV_4629,16
KP_Exp_8_D8_AVN_B2,ASV_4629,21
KP_Exp_8_D8_AVN3,ASV_1151,20
KP_Exp_8_D8_AVN_B1,ASV_1151,17
KP_Exp_8_D8_AVN_B3,ASV_6095,19
KP_Exp_8_D8_AVN_FMT2,ASV_6095,18
KP_Exp_8_D8_AVN_P1,ASV_6096,37
KP_Exp_8_D0_OR_AVN1,ASV_6097,36
KP_Exp_8_D0_OR_AVN2,ASV_6098,36
KP_Exp_8_D0_OR_AVN2,ASV_2038,9
KP_Exp_8_D11_AVN2,ASV_2038,4
KP_Exp_8_D8_AVN2,ASV_2038,11
KP_Exp_8_D8_AVN_B3,ASV_2038,12
KP_Exp_8_D0_OR_NC,ASV_6099,36
KP_Exp_8_D10_FMT,ASV_6100,1
KP_Exp_8_D11_Cp_B2,ASV_6100,2
KP_Exp_8_D11_Cp_B3,ASV_6100,1
KP_Exp_8_D11_Cp_FMT3,ASV_6100,1
KP_Exp_8_D11_Cp_P3,ASV_6100,2
KP_Exp_8_D14_Cp_B2,ASV_6100,1
KP_Exp_8_D14_Cp_FMT3,ASV_6100,1
KP_Exp_8_D21_Cp_B2,ASV_6100,1
KP_Exp_8_D21_Cp_FMT2,ASV_6100,4
KP_Exp_8_D21_Cp_FMT3,ASV_6100,5
KP_Exp_8_D21_Cp_P3,ASV_6100,2
KP_Exp_8_D8_C2,ASV_6100,1
KP_Exp_8_D8_Cp_B2,ASV_6100,3
KP_Exp_8_D8_Cp_P2,ASV_6100,1
KP_Exp_8_D8_Cp_P3,ASV_6100,7
KP_Exp_8_D8_FMT,ASV_6100,3
KP_Exp_8_D11_AVN_P2,ASV_6101,36
KP_Exp_8_D11_AVN_P2,ASV_749,28
KP_Exp_8_D8_AVN_FMT3,ASV_749,8
KP_Exp_8_D11_AVN_P2,ASV_956,15
KP_Exp_8_D8_AVN1,ASV_956,2
KP_Exp_8_D8_AVN2,ASV_956,7
KP_Exp_8_D8_AVN_B3,ASV_956,5
KP_Exp_8_D8_AVN_P2,ASV_956,5
KP_Exp_8_D8_AVN_P3,ASV_956,2
KP_Exp_8_D8_AVN3,ASV_2393,36
KP_Exp_8_D8_AVN3,ASV_1423,15
KP_Exp_8_D8_AVN_B1,ASV_1423,12
KP_Exp_8_D8_AVN_FMT2,ASV_1423,9
KP_Exp_8_D8_AVN_B1,ASV_3978,23
KP_Exp_8_D8_AVN_FMT3,ASV_3978,13
KP_Exp_8_D8_AVN_B3,ASV_2607,19
KP_Exp_8_D8_AVN_FMT3,ASV_2607,17
KP_Exp_8_D8_AVN_P2,ASV_6102,36
KP_Exp_8_D8_AVN_P3,ASV_6103,36
KP_Exp_8_D0_AVN1,ASV_1202,11
KP_Exp_8_D11_C1,ASV_1202,15
KP_Exp_8_D8_C2,ASV_1202,7
KP_Exp_8_D9_FMT,ASV_1202,2
KP_Exp_8_D0_OR_AVN1,ASV_1318,27
KP_Exp_8_D8_AVN_FMT2,ASV_1318,8
KP_Exp_8_D11_AVN_P2,ASV_1023,13
KP_Exp_8_D8_AVN1,ASV_1023,6
KP_Exp_8_D8_AVN_B2,ASV_1023,7
KP_Exp_8_D8_AVN_FMT3,ASV_1023,9
KP_Exp_8_D11_AVN_P2,ASV_964,9
KP_Exp_8_D8_AVN3,ASV_964,11
KP_Exp_8_D8_AVN_B2,ASV_964,5
KP_Exp_8_D8_AVN_B3,ASV_964,10
KP_Exp_8_D11_AVN_P2,ASV_4079,9
KP_Exp_8_D8_AVN3,ASV_4079,5
KP_Exp_8_D8_AVN_B1,ASV_4079,7
KP_Exp_8_D8_AVN_B2,ASV_4079,6
KP_Exp_8_D8_AVN_P2,ASV_4079,8
KP_Exp_8_D11_Cp_FMT1,ASV_6104,13
KP_Exp_8_D11_Cp_FMT2,ASV_6104,2
KP_Exp_8_D14_C3,ASV_6104,1
KP_Exp_8_D14_Cp_B1,ASV_6104,1
KP_Exp_8_D21_AVN1,ASV_6104,3
KP_Exp_8_D21_AVN3,ASV_6104,3
KP_Exp_8_D21_AVN_B1,ASV_6104,1
KP_Exp_8_D21_AVN_B2,ASV_6104,5
KP_Exp_8_D21_AVN_P3,ASV_6104,1
KP_Exp_8_D21_Cp_B3,ASV_6104,1
KP_Exp_8_D21_Cp_P1,ASV_6104,2
KP_Exp_8_D21_Cp_P3,ASV_6104,2
KP_Exp_8_D8_AVN_B1,ASV_1505,16
KP_Exp_8_D8_AVN_B2,ASV_1505,15
KP_Exp_8_D8_AVN_FMT3,ASV_1505,4
KP_Exp_8_D8_AVN_B2,ASV_6105,35
KP_Exp_8_D8_AVN_B2,ASV_4026,35
KP_Exp_8_D8_AVN_B3,ASV_6106,6
KP_Exp_8_D8_AVN_P1,ASV_6106,17
KP_Exp_8_D8_AVN_P2,ASV_6106,12
KP_Exp_8_D8_AVN_FMT2,ASV_6107,35
KP_Exp_8_D8_AVN_P2,ASV_6108,35
KP_Exp_8_D0_AVN2,ASV_6109,5
KP_Exp_8_D10_FMT,ASV_6109,4
KP_Exp_8_D11_C1,ASV_6109,8
KP_Exp_8_D14_C2,ASV_6109,2
KP_Exp_8_D21_C1,ASV_6109,1
KP_Exp_8_D21_Cp_FMT3,ASV_6109,3
KP_Exp_8_D8_C2,ASV_6109,6
KP_Exp_8_D8_FMT,ASV_6109,3
KP_Exp_8_D9_FMT,ASV_6109,2
KP_Exp_8_D11_AVN1,ASV_1642,7
KP_Exp_8_D8_AVN_B1,ASV_1642,27
KP_Exp_8_D11_AVN_P2,ASV_2987,34
KP_Exp_8_D11_AVN_P2,ASV_2735,34
KP_Exp_8_D11_AVN_P2,ASV_6110,34
KP_Exp_8_D8_AVN2,ASV_4160,34
KP_Exp_8_D8_AVN2,ASV_6111,7
KP_Exp_8_D8_AVN_B2,ASV_6111,3
KP_Exp_8_D8_AVN_FMT2,ASV_6111,7
KP_Exp_8_D8_AVN_FMT3,ASV_6111,3
KP_Exp_8_D8_AVN_P2,ASV_6111,7
KP_Exp_8_D8_AVN_P3,ASV_6111,7
KP_Exp_8_D8_AVN3,ASV_2497,15
KP_Exp_8_D8_AVN_B1,ASV_2497,13
KP_Exp_8_D8_AVN_B2,ASV_2497,6
KP_Exp_8_D8_AVN_B1,ASV_6112,18
KP_Exp_8_D8_AVN_FMT2,ASV_6112,16
KP_Exp_8_D8_AVN_B1,ASV_1450,13
KP_Exp_8_D8_AVN_B2,ASV_1450,15
KP_Exp_8_D8_AVN_P3,ASV_1450,6
KP_Exp_8_D8_AVN_FMT2,ASV_6113,34
KP_Exp_8_D8_AVN_FMT2,ASV_6114,34
KP_Exp_8_D8_AVN_FMT3,ASV_1057,12
KP_Exp_8_D8_AVN_P2,ASV_1057,22
KP_Exp_8_D0_AVN1,ASV_6115,3
KP_Exp_8_D0_AVN2,ASV_6115,9
KP_Exp_8_D14_Cp3,ASV_6115,1
KP_Exp_8_D21_C1,ASV_6115,13
KP_Exp_8_D21_Cp3,ASV_6115,5
KP_Exp_8_D21_Cp_FMT3,ASV_6115,1
KP_Exp_8_D21_Cp_P3,ASV_6115,1
KP_Exp_8_D10_FMT,ASV_6116,1
KP_Exp_8_D11_C1,ASV_6116,7
KP_Exp_8_D11_C2,ASV_6116,5
KP_Exp_8_D11_Cp_FMT3,ASV_6116,2
KP_Exp_8_D14_C2,ASV_6116,1
KP_Exp_8_D21_C1,ASV_6116,4
KP_Exp_8_D21_C3,ASV_6116,1
KP_Exp_8_D21_Cp_FMT3,ASV_6116,10
KP_Exp_8_D8_FMT,ASV_6116,2
KP_Exp_8_D11_AVN_P2,ASV_6117,33
KP_Exp_8_D11_AVN_P2,ASV_859,33
KP_Exp_8_D11_AVN_P2,ASV_1331,26
KP_Exp_8_D8_AVN_FMT2,ASV_1331,7
KP_Exp_8_D11_AVN_P2,ASV_2085,19
KP_Exp_8_D8_AVN2,ASV_2085,4
KP_Exp_8_D8_AVN3,ASV_2085,10
KP_Exp_8_D11_AVN_P2,ASV_6118,9
KP_Exp_8_D8_AVN2,ASV_6118,10
KP_Exp_8_D8_AVN3,ASV_6118,3
KP_Exp_8_D8_AVN_FMT3,ASV_6118,8
KP_Exp_8_D8_AVN_P1,ASV_6118,3
KP_Exp_8_D8_AVN2,ASV_1496,9
KP_Exp_8_D8_AVN3,ASV_1496,18
KP_Exp_8_D8_AVN_B3,ASV_1496,6
KP_Exp_8_D8_AVN2,ASV_1219,5
KP_Exp_8_D8_AVN_B2,ASV_1219,13
KP_Exp_8_D8_AVN_FMT2,ASV_1219,15
KP_Exp_8_D8_AVN3,ASV_4316,14
KP_Exp_8_D8_AVN_P2,ASV_4316,19
KP_Exp_8_D8_AVN_B1,ASV_1011,9
KP_Exp_8_D8_AVN_B3,ASV_1011,18
KP_Exp_8_D8_AVN_P1,ASV_1011,6
KP_Exp_8_D8_AVN_B2,ASV_657,33
KP_Exp_8_D0_OR_AVN2,ASV_6119,32
KP_Exp_8_D0_OR_AVN2,ASV_6120,32
KP_Exp_8_D10_FMT,ASV_6121,1
KP_Exp_8_D11_Cp2,ASV_6121,8
KP_Exp_8_D11_Cp_B1,ASV_6121,6
KP_Exp_8_D14_Cp_P2,ASV_6121,4
KP_Exp_8_D8_Cp2,ASV_6121,4
KP_Exp_8_D8_Cp_B1,ASV_6121,9
KP_Exp_8_D11_AVN_FMT1,ASV_6122,4
KP_Exp_8_D11_AVN_P1,ASV_6122,11
KP_Exp_8_D8_AVN2,ASV_6122,5
KP_Exp_8_D8_AVN_P3,ASV_6122,12
KP_Exp_8_D11_C1,ASV_1295,2
KP_Exp_8_D11_Cp_FMT3,ASV_1295,2
KP_Exp_8_D14_C2,ASV_1295,5
KP_Exp_8_D14_Cp3,ASV_1295,1
KP_Exp_8_D14_Cp_B1,ASV_1295,1
KP_Exp_8_D21_C1,ASV_1295,4
KP_Exp_8_D21_Cp_P1,ASV_1295,3
KP_Exp_8_D8_C1,ASV_1295,6
KP_Exp_8_D8_Cp_FMT2,ASV_1295,1
KP_Exp_8_D8_Cp_P1,ASV_1295,2
KP_Exp_8_D8_Cp_P2,ASV_1295,2
KP_Exp_8_D8_Cp_P3,ASV_1295,2
KP_Exp_8_D9_FMT,ASV_1295,1
KP_Exp_8_D14_AVN3,ASV_6123,1
KP_Exp_8_D14_Cp_P2,ASV_6123,16
KP_Exp_8_D21_AVN1,ASV_6123,1
KP_Exp_8_D21_AVN3,ASV_6123,7
KP_Exp_8_D21_C1,ASV_6123,1
KP_Exp_8_D21_Cp_P2,ASV_6123,2
KP_Exp_8_D8_Cp2,ASV_6123,1
KP_Exp_8_D8_FMT,ASV_6123,2
KP_Exp_8_D9_FMT,ASV_6123,1
KP_Exp_8_D14_C2,ASV_1112,5
KP_Exp_8_D21_C2,ASV_1112,9
KP_Exp_8_D8_C1,ASV_1112,12
KP_Exp_8_D8_FMT,ASV_1112,6
KP_Exp_8_D14_C3,ASV_946,6
KP_Exp_8_D14_Cp_FMT2,ASV_946,5
KP_Exp_8_D21_Cp_FMT1,ASV_946,6
KP_Exp_8_D21_Cp_FMT3,ASV_946,15
KP_Exp_8_D8_AVN3,ASV_6124,32
KP_Exp_8_D8_AVN3,ASV_4085,11
KP_Exp_8_D8_AVN_FMT2,ASV_4085,9
KP_Exp_8_D8_AVN_P1,ASV_4085,4
KP_Exp_8_D8_AVN_P3,ASV_4085,8
KP_Exp_8_D8_AVN_P2,ASV_943,32
KP_Exp_8_D8_Cp_FMT1,ASV_799,32
KP_Exp_8_D11_AVN_P2,ASV_6125,8
KP_Exp_8_D8_AVN1,ASV_6125,6
KP_Exp_8_D8_AVN2,ASV_6125,6
KP_Exp_8_D8_AVN3,ASV_6125,11
KP_Exp_8_D11_AVN_P2,ASV_1486,8
KP_Exp_8_D8_AVN2,ASV_1486,8
KP_Exp_8_D8_AVN_P1,ASV_1486,10
KP_Exp_8_D8_AVN_P2,ASV_1486,5
KP_Exp_8_D11_Cp_B2,ASV_1817,6
KP_Exp_8_D14_Cp1,ASV_1817,4
KP_Exp_8_D14_Cp_B3,ASV_1817,5
KP_Exp_8_D14_Cp_P3,ASV_1817,3
KP_Exp_8_D21_Cp_FMT3,ASV_1817,1
KP_Exp_8_D8_Cp_FMT1,ASV_1817,2
KP_Exp_8_D8_Cp_FMT3,ASV_1817,6
KP_Exp_8_D8_Cp_P1,ASV_1817,4
KP_Exp_8_D11_Cp_P1,ASV_1457,11
KP_Exp_8_D14_Cp_B1,ASV_1457,2
KP_Exp_8_D14_Cp_P2,ASV_1457,2
KP_Exp_8_D21_Cp3,ASV_1457,2
KP_Exp_8_D8_Cp_P2,ASV_1457,1
KP_Exp_8_D8_Cp_P3,ASV_1457,13
KP_Exp_8_D8_AVN3,ASV_4180,31
KP_Exp_8_D8_AVN3,ASV_1086,31
KP_Exp_8_D8_AVN_B3,ASV_925,31
KP_Exp_8_D8_AVN_B3,ASV_6126,20
KP_Exp_8_D8_AVN_FMT2,ASV_6126,11
KP_Exp_8_D8_AVN_FMT2,ASV_1378,31
KP_Exp_8_D8_AVN_FMT2,ASV_4054,31
KP_Exp_8_D8_AVN_FMT2,ASV_1974,31
KP_Exp_8_D8_AVN_P1,ASV_2316,31
KP_Exp_8_D8_AVN_P1,ASV_6127,31
KP_Exp_8_D8_AVN_P3,ASV_6128,31
KP_Exp_8_D11_AVN2,ASV_6129,24
KP_Exp_8_D8_AVN_P2,ASV_6129,6
KP_Exp_8_D11_AVN_P2,ASV_1345,30
KP_Exp_8_D11_C1,ASV_6130,1
KP_Exp_8_D14_C3,ASV_6130,1
KP_Exp_8_D14_Cp1,ASV_6130,13
KP_Exp_8_D14_Cp3,ASV_6130,1
